Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
33,Yes,Travel_Rarely,587,Research & Development,10,1,Medical,1,Male,38,1,1,Laboratory Technician,4,Divorced,14.5,6705,7,Y,No,13,3,1,80,3,8.0,2,3,4.0,3.0,1.0,3
30,No,Travel_Rarely,413,Sales,7,1,Marketing,4,Male,57,3,1,Sales Representative,2,Single,14.5,18398,0,Y,No,14,3,1,80,0,4.0,3,3,3.0,2.0,1.0,2
35,No,Travel_Rarely,1276,Research & Development,16,3,Life Sciences,4,Male,72,3,3,Healthcare Representative,3,Married,14.5,14295,4,Y,Yes,12,3,3,80,0,10.0,2,3,8.0,7.0,0.0,0
31,Yes,Travel_Frequently,534,Research & Development,20,3,Life Sciences,1,Male,66,3,3,Healthcare Representative,3,Married,14.5,22908,3,Y,No,12,3,1,80,0,12.0,2,3,1.0,0.0,0.0,0
34,Yes,Travel_Frequently,988,Human Resources,23,3,Human Resources,2,Female,43,3,3,Human Resources,1,Divorced,14.5,11533,9,Y,Yes,15,3,3,80,3,11.0,2,3,3.0,2.0,0.0,2
42,No,Travel_Frequently,1474,Research & Development,5,2,Other,2,Male,97,3,1,Laboratory Technician,3,Married,14.5,9260,4,Y,No,17,3,4,80,1,8.0,4,3,2.0,2.0,2.0,0
36,No,Non-Travel,635,Sales,10,4,Medical,2,Male,32,3,3,Sales Executive,4,Single,14.5,15318,1,Y,No,14,3,4,80,0,10.0,3,2,10.0,3.0,9.0,7
22,Yes,Travel_Frequently,1368,Research & Development,4,1,Technical Degree,3,Male,99,2,1,Laboratory Technician,3,Single,14.5,9129,5,Y,No,16,3,3,80,0,4.0,3,3,2.0,2.0,1.0,2
48,No,Travel_Rarely,163,Sales,2,5,Marketing,2,Female,37,3,2,Sales Executive,4,Married,14.5,19658,2,Y,No,14,3,1,80,1,14.0,2,3,9.0,7.0,6.0,7
55,No,Travel_Rarely,1117,Sales,18,5,Life Sciences,1,Female,83,3,4,Manager,2,Single,14.5,9873,3,Y,No,23,4,4,80,0,14.5,2,3,10.0,9.0,7.0,7
41,No,Non-Travel,267,Sales,10,2,Life Sciences,4,Male,56,3,2,Sales Executive,4,Single,14.5,13430,7,Y,No,14,3,4,80,0,14.5,3,3,14.0,3.0,1.0,10
35,No,Travel_Rarely,619,Sales,1,3,Marketing,2,Male,85,3,2,Sales Executive,3,Married,14.5,18659,9,Y,No,11,3,3,80,0,14.5,2,3,11.0,9.0,6.0,9
40,No,Travel_Rarely,302,Research & Development,6,3,Life Sciences,2,Female,75,3,4,Manufacturing Director,3,Single,14.5,20364,7,Y,No,15,3,3,80,0,14.5,3,3,14.5,6.0,5.0,13
39,No,Travel_Frequently,443,Research & Development,8,1,Life Sciences,3,Female,48,3,1,Laboratory Technician,3,Married,14.5,17872,1,Y,No,11,3,1,80,1,8.0,3,3,8.0,3.0,0.0,7
31,No,Travel_Rarely,828,Sales,2,1,Life Sciences,2,Male,77,3,2,Sales Executive,4,Single,14.5,8346,4,Y,Yes,13,3,3,80,0,10.0,2,4,6.0,5.0,0.0,5
42,No,Travel_Rarely,319,Research & Development,24,3,Medical,4,Male,56,3,3,Manufacturing Director,1,Married,14.5,6950,1,Y,Yes,21,4,4,80,1,10.0,5,2,10.0,9.0,5.0,8
45,No,Travel_Rarely,561,Sales,2,3,Other,4,Male,61,3,2,Sales Executive,2,Married,14.5,16177,0,Y,No,19,3,2,80,1,9.0,3,4,8.0,7.0,3.0,7
26,Yes,Travel_Frequently,426,Human Resources,17,4,Life Sciences,2,Female,58,3,1,Human Resources,3,Divorced,14.5,22808,0,Y,Yes,11,3,2,80,1,8.0,2,2,7.0,7.0,1.0,0
29,No,Travel_Rarely,232,Research & Development,19,3,Technical Degree,4,Male,34,3,2,Manufacturing Director,4,Divorced,14.5,22645,4,Y,No,12,3,2,80,2,8.0,2,4,3.0,2.0,1.0,2
33,No,Travel_Rarely,922,Research & Development,1,5,Medical,1,Female,95,4,4,Research Director,3,Divorced,14.5,22578,4,Y,No,19,3,3,80,1,10.0,2,3,6.0,1.0,0.0,5
31,No,Travel_Rarely,688,Sales,7,3,Life Sciences,3,Male,44,2,3,Manager,4,Divorced,14.5,25291,9,Y,No,21,4,3,80,1,10.0,3,2,5.0,4.0,0.0,1
18,Yes,Travel_Frequently,1306,Sales,5,3,Marketing,2,Male,69,3,1,Sales Representative,2,Single,14.5,8059,1,Y,Yes,14,3,4,80,0,0.0,3,3,0.0,0.0,0.0,0
40,No,Non-Travel,1094,Sales,28,3,Other,3,Male,58,1,3,Sales Executive,1,Divorced,14.5,11373,3,Y,No,15,3,3,80,1,14.5,2,3,1.0,0.0,0.0,1
41,No,Non-Travel,509,Research & Development,2,4,Other,1,Female,62,2,2,Healthcare Representative,3,Single,14.5,2112,2,Y,Yes,17,3,1,80,0,10.0,3,3,8.0,7.0,0.0,7
26,No,Travel_Rarely,775,Sales,29,2,Medical,1,Male,45,3,2,Sales Executive,3,Divorced,14.5,4267,5,Y,No,12,3,1,80,2,8.0,5,3,0.0,0.0,0.0,0
35,No,Travel_Rarely,195,Sales,1,3,Medical,1,Female,80,3,2,Sales Executive,3,Single,14.5,6698,1,Y,No,16,3,4,80,0,5.0,3,3,5.0,4.0,0.0,3
34,No,Travel_Rarely,258,Sales,21,4,Life Sciences,4,Male,74,4,2,Sales Executive,4,Single,14.5,19921,1,Y,No,12,3,4,80,0,10.0,3,3,10.0,7.0,5.0,7
26,Yes,Travel_Rarely,471,Research & Development,24,3,Technical Degree,3,Male,66,1,1,Laboratory Technician,4,Single,14.5,23213,1,Y,Yes,18,3,2,80,0,1.0,3,1,1.0,0.0,0.0,0
37,No,Travel_Rarely,799,Research & Development,1,3,Technical Degree,2,Female,59,3,3,Manufacturing Director,4,Single,14.5,23848,4,Y,No,17,3,4,80,0,12.0,3,4,6.0,5.0,1.0,2
46,No,Travel_Frequently,1034,Research & Development,18,1,Medical,1,Female,86,3,3,Healthcare Representative,3,Married,14.5,8984,5,Y,No,11,3,4,80,0,14.5,3,2,2.0,2.0,1.0,2
41,No,Travel_Rarely,1276,Sales,2,5,Life Sciences,2,Female,91,3,4,Manager,1,Married,14.5,5626,7,Y,No,16,3,2,80,1,14.5,2,3,14.5,14.5,11.0,8
37,No,Non-Travel,142,Sales,9,4,Medical,1,Male,69,3,3,Sales Executive,2,Divorced,14.5,24666,1,Y,No,13,3,4,80,1,9.0,6,3,9.0,5.0,7.0,7
52,No,Travel_Rarely,956,Research & Development,6,2,Technical Degree,4,Male,78,3,2,Research Scientist,1,Divorced,14.5,22087,3,Y,Yes,12,3,2,80,2,14.5,3,3,10.0,9.0,6.0,9
32,Yes,Non-Travel,1474,Sales,11,4,Other,4,Male,60,4,2,Sales Executive,3,Married,14.5,23914,8,Y,No,12,3,4,80,0,6.0,2,3,4.0,2.0,1.0,2
24,No,Travel_Frequently,535,Sales,24,3,Medical,4,Male,38,3,1,Sales Representative,4,Married,14.5,5530,0,Y,No,13,3,3,80,2,3.0,3,3,2.0,2.0,2.0,1
38,No,Travel_Rarely,1495,Research & Development,10,3,Medical,3,Female,76,3,2,Healthcare Representative,3,Married,14.5,22174,3,Y,No,19,3,3,80,1,14.5,4,3,1.0,0.0,0.0,0
37,No,Travel_Rarely,446,Research & Development,1,4,Life Sciences,2,Female,65,3,2,Manufacturing Director,2,Married,14.5,15701,6,Y,No,12,3,2,80,1,8.0,2,2,6.0,5.0,4.0,3
49,No,Travel_Rarely,1245,Research & Development,18,4,Life Sciences,4,Male,58,2,5,Research Director,3,Divorced,14.5,2125,1,Y,Yes,17,3,3,80,1,14.5,5,3,14.5,9.0,0.0,9
24,No,Travel_Rarely,691,Research & Development,23,3,Medical,2,Male,89,4,1,Research Scientist,4,Married,14.5,21630,1,Y,Yes,11,3,2,80,2,6.0,3,3,6.0,5.0,1.0,4
26,No,Travel_Rarely,703,Sales,28,2,Marketing,1,Male,66,3,2,Sales Executive,2,Married,14.5,7428,1,Y,No,20,4,4,80,2,6.0,5,4,5.0,3.0,1.0,4
24,No,Travel_Rarely,823,Research & Development,17,2,Other,4,Male,94,2,1,Laboratory Technician,2,Married,14.5,9100,1,Y,No,21,4,4,80,1,1.0,2,3,1.0,0.0,0.0,0
50,No,Travel_Frequently,1246,Human Resources,3,3,Medical,1,Male,99,3,5,Manager,2,Married,14.5,7999,1,Y,No,11,3,3,80,1,14.5,2,3,14.5,5.0,10.0,7
25,No,Travel_Rarely,622,Sales,13,1,Medical,2,Male,40,3,1,Sales Representative,3,Married,14.5,26376,1,Y,No,11,3,3,80,0,7.0,1,3,7.0,4.0,0.0,6
24,Yes,Travel_Frequently,1287,Research & Development,7,3,Life Sciences,1,Female,55,3,1,Laboratory Technician,3,Married,14.5,14168,1,Y,Yes,16,3,4,80,1,6.0,4,3,6.0,3.0,1.0,2
30,Yes,Travel_Frequently,448,Sales,12,4,Life Sciences,2,Male,74,2,1,Sales Representative,1,Married,14.5,14470,1,Y,No,18,3,3,80,1,1.0,2,4,1.0,0.0,0.0,0
34,No,Travel_Rarely,254,Research & Development,1,2,Life Sciences,2,Male,83,2,1,Research Scientist,4,Married,14.5,22794,1,Y,Yes,13,3,4,80,1,6.0,3,3,6.0,5.0,1.0,3
31,Yes,Travel_Rarely,1365,Sales,13,4,Medical,2,Male,46,3,2,Sales Executive,1,Divorced,14.5,11512,2,Y,No,17,3,3,80,0,9.0,2,1,3.0,1.0,1.0,2
35,No,Travel_Rarely,538,Research & Development,25,2,Other,1,Male,54,2,2,Laboratory Technician,4,Single,14.5,14004,4,Y,No,14,3,4,80,0,9.0,3,3,3.0,2.0,0.0,2
31,No,Travel_Rarely,525,Sales,6,4,Medical,1,Male,66,4,2,Sales Executive,4,Divorced,14.5,6219,4,Y,No,22,4,4,80,2,13.0,4,4,7.0,7.0,5.0,7
27,No,Travel_Rarely,798,Research & Development,6,4,Medical,1,Female,66,2,1,Research Scientist,3,Divorced,14.5,5013,0,Y,No,12,3,3,80,2,6.0,5,2,5.0,3.0,0.0,3
37,No,Travel_Rarely,558,Sales,2,3,Marketing,4,Male,75,3,2,Sales Executive,3,Married,14.5,3010,4,Y,Yes,11,3,3,80,1,14.5,3,2,3.0,0.0,1.0,0
20,No,Travel_Rarely,959,Research & Development,1,3,Life Sciences,4,Female,83,2,1,Research Scientist,2,Single,14.5,11757,1,Y,No,13,3,4,80,0,1.0,0,4,1.0,0.0,0.0,0
42,No,Travel_Rarely,622,Research & Development,2,4,Life Sciences,3,Female,81,3,2,Healthcare Representative,4,Married,14.5,5718,1,Y,No,13,3,2,80,2,10.0,4,3,10.0,2.0,2.0,2
43,No,Travel_Rarely,782,Research & Development,6,4,Other,2,Male,50,2,4,Research Director,4,Divorced,14.5,2671,4,Y,Yes,14,3,3,80,1,14.5,3,2,1.0,0.0,0.0,0
38,No,Travel_Rarely,362,Research & Development,1,1,Life Sciences,3,Female,43,3,1,Research Scientist,1,Single,14.5,14561,3,Y,No,17,3,4,80,0,8.0,3,2,0.0,0.0,0.0,0
43,No,Travel_Frequently,1001,Research & Development,9,5,Medical,4,Male,72,3,2,Laboratory Technician,3,Divorced,14.5,19627,3,Y,Yes,13,3,2,80,1,10.0,3,3,8.0,7.0,4.0,7
48,No,Travel_Rarely,1236,Research & Development,1,4,Life Sciences,4,Female,40,2,4,Manager,1,Married,14.5,17997,7,Y,No,11,3,1,80,1,14.5,3,1,3.0,2.0,0.0,2
44,No,Travel_Rarely,1112,Human Resources,1,4,Life Sciences,1,Female,50,2,2,Human Resources,3,Single,14.5,26894,4,Y,No,11,3,2,80,0,10.0,1,4,2.0,2.0,0.0,2
34,No,Travel_Rarely,204,Sales,14,3,Technical Degree,3,Female,31,3,1,Sales Representative,3,Divorced,14.5,2912,1,Y,Yes,18,3,4,80,2,8.0,3,3,8.0,2.0,0.0,6
27,Yes,Travel_Rarely,1420,Sales,2,1,Marketing,3,Male,85,3,1,Sales Representative,1,Divorced,14.5,16346,0,Y,No,11,3,2,80,1,5.0,3,3,4.0,3.0,0.0,2
21,No,Travel_Rarely,1343,Sales,22,1,Technical Degree,3,Male,49,3,1,Sales Representative,3,Single,14.5,24444,1,Y,No,11,3,3,80,0,3.0,2,3,3.0,2.0,1.0,2
44,No,Travel_Rarely,1315,Research & Development,3,4,Other,4,Male,35,3,5,Manager,4,Married,14.5,9358,4,Y,Yes,12,3,1,80,1,14.5,2,4,2.0,2.0,0.0,1
22,No,Travel_Rarely,604,Research & Development,6,1,Medical,1,Male,69,3,1,Research Scientist,3,Married,14.5,12145,0,Y,No,20,4,4,80,0,3.0,3,3,2.0,2.0,2.0,2
33,No,Travel_Rarely,1216,Sales,8,4,Marketing,3,Male,39,3,2,Sales Executive,3,Divorced,14.5,20431,0,Y,No,12,3,4,80,0,6.0,3,3,5.0,0.0,1.0,2
32,No,Travel_Rarely,646,Research & Development,9,4,Life Sciences,1,Female,92,3,2,Research Scientist,4,Married,14.5,18089,1,Y,Yes,12,3,4,80,1,6.0,2,2,6.0,4.0,0.0,5
30,No,Travel_Frequently,160,Research & Development,3,3,Medical,3,Female,71,3,1,Research Scientist,3,Divorced,14.5,22653,1,Y,No,20,4,3,80,1,1.0,2,3,1.0,0.0,0.0,0
53,No,Travel_Rarely,238,Sales,1,1,Medical,4,Female,34,3,2,Sales Executive,1,Single,14.5,7507,7,Y,No,20,4,4,80,0,14.5,2,4,14.0,7.0,8.0,10
34,No,Travel_Rarely,1397,Research & Development,1,5,Life Sciences,2,Male,42,3,1,Research Scientist,4,Married,14.5,7660,1,Y,No,12,3,4,80,1,10.0,4,2,10.0,9.0,8.0,8
45,Yes,Travel_Frequently,306,Sales,26,4,Life Sciences,1,Female,100,3,2,Sales Executive,1,Married,14.5,5630,2,Y,No,14,3,4,80,2,5.0,4,3,1.0,1.0,0.0,0
26,No,Travel_Rarely,991,Research & Development,6,3,Life Sciences,3,Female,71,3,1,Laboratory Technician,4,Married,14.5,17759,1,Y,Yes,13,3,3,80,1,3.0,2,3,3.0,2.0,0.0,2
37,No,Travel_Rarely,482,Research & Development,3,3,Other,3,Male,36,3,3,Manufacturing Director,3,Married,14.5,9606,1,Y,No,15,3,3,80,1,10.0,2,3,10.0,7.0,7.0,8
29,No,Travel_Rarely,1176,Sales,3,2,Medical,2,Female,62,3,2,Sales Executive,3,Married,14.5,3487,1,Y,No,14,3,1,80,1,6.0,5,2,6.0,0.0,1.0,2
35,No,Travel_Rarely,1017,Research & Development,6,4,Life Sciences,2,Male,82,1,2,Research Scientist,4,Single,14.5,19368,1,Y,No,13,3,2,80,0,14.5,3,3,14.5,11.0,11.0,8
33,No,Travel_Frequently,1296,Research & Development,6,3,Life Sciences,3,Male,30,3,2,Healthcare Representative,4,Divorced,14.5,5335,3,Y,No,23,4,3,80,1,14.5,2,1,13.0,11.0,4.0,7
54,No,Travel_Rarely,397,Human Resources,19,4,Medical,3,Male,88,3,3,Human Resources,2,Married,14.5,6729,2,Y,No,15,3,3,80,1,14.5,1,4,9.0,7.0,7.0,1
36,No,Travel_Rarely,913,Research & Development,9,2,Medical,2,Male,48,2,2,Manufacturing Director,2,Divorced,14.5,13934,2,Y,Yes,11,3,3,80,1,13.0,2,3,3.0,2.0,0.0,2
27,No,Travel_Rarely,1115,Research & Development,3,4,Medical,1,Male,54,2,1,Research Scientist,4,Single,14.5,15174,0,Y,No,13,3,4,80,0,5.0,0,3,4.0,2.0,1.0,1
20,Yes,Travel_Rarely,1362,Research & Development,10,1,Medical,4,Male,32,3,1,Research Scientist,3,Single,14.5,26999,1,Y,Yes,11,3,4,80,0,1.0,5,3,1.0,0.0,1.0,1
33,Yes,Travel_Frequently,1076,Research & Development,3,3,Life Sciences,1,Male,70,3,1,Research Scientist,1,Single,14.5,3164,1,Y,Yes,11,3,1,80,0,10.0,3,3,10.0,8.0,9.0,7
35,No,Non-Travel,727,Research & Development,3,3,Life Sciences,3,Male,41,2,1,Laboratory Technician,3,Married,14.5,16900,1,Y,No,18,3,3,80,2,1.0,3,3,1.0,0.0,0.0,0
23,No,Travel_Rarely,885,Research & Development,4,3,Medical,1,Male,58,4,1,Research Scientist,1,Married,14.5,8544,2,Y,No,16,3,1,80,1,5.0,3,4,3.0,2.0,0.0,2
25,No,Travel_Rarely,810,Sales,8,3,Life Sciences,4,Male,57,4,2,Sales Executive,2,Married,14.5,15678,0,Y,No,22,4,3,80,1,4.0,4,3,3.0,2.0,1.0,2
38,No,Travel_Rarely,243,Sales,7,4,Marketing,4,Female,46,2,2,Sales Executive,4,Single,14.5,7791,0,Y,No,20,4,1,80,0,8.0,2,3,7.0,7.0,0.0,5
29,No,Travel_Frequently,806,Research & Development,1,4,Life Sciences,2,Male,76,1,1,Research Scientist,4,Divorced,14.5,18959,1,Y,No,18,3,4,80,1,10.0,5,3,10.0,7.0,2.0,8
48,No,Travel_Rarely,817,Sales,2,1,Marketing,2,Male,56,4,2,Sales Executive,2,Married,14.5,18597,3,Y,No,12,3,4,80,0,12.0,3,3,2.0,2.0,2.0,2
27,No,Travel_Frequently,1410,Sales,3,1,Medical,4,Female,71,4,2,Sales Executive,4,Divorced,14.5,16673,1,Y,Yes,20,4,2,80,2,6.0,3,3,6.0,5.0,0.0,4
37,No,Travel_Rarely,1225,Research & Development,10,2,Life Sciences,4,Male,80,4,1,Research Scientist,4,Single,14.5,15232,3,Y,No,17,3,1,80,0,4.0,2,3,1.0,0.0,0.0,0
50,No,Travel_Rarely,1207,Research & Development,28,1,Medical,4,Male,74,4,1,Laboratory Technician,3,Married,14.5,3297,1,Y,Yes,11,3,3,80,3,14.5,3,3,14.5,8.0,3.0,8
34,No,Travel_Rarely,1442,Research & Development,9,3,Medical,4,Female,46,2,3,Healthcare Representative,2,Single,14.5,17654,1,Y,No,14,3,2,80,0,9.0,3,4,8.0,7.0,7.0,7
24,Yes,Travel_Rarely,693,Sales,3,2,Life Sciences,1,Female,65,3,2,Sales Executive,3,Single,14.5,24785,9,Y,No,14,3,1,80,0,4.0,3,3,2.0,2.0,2.0,0
39,No,Travel_Rarely,408,Research & Development,2,4,Technical Degree,4,Female,80,2,2,Healthcare Representative,3,Single,14.5,20978,1,Y,No,11,3,1,80,0,14.5,4,3,14.5,7.0,11.0,10
32,No,Travel_Rarely,929,Sales,10,3,Marketing,4,Male,55,3,2,Sales Executive,4,Single,14.5,21703,1,Y,No,12,3,4,80,0,10.0,2,2,10.0,7.0,0.0,8
50,Yes,Travel_Frequently,562,Sales,8,2,Technical Degree,2,Male,50,3,2,Sales Executive,3,Married,14.5,23452,3,Y,Yes,14,3,1,80,1,14.5,4,3,4.0,3.0,1.0,3
38,No,Travel_Rarely,827,Research & Development,1,4,Life Sciences,2,Female,33,4,2,Healthcare Representative,4,Single,14.5,19383,0,Y,No,13,3,3,80,0,10.0,4,2,9.0,7.0,1.0,8
27,No,Travel_Rarely,608,Research & Development,1,2,Life Sciences,3,Female,68,3,3,Manufacturing Director,1,Married,14.5,6009,1,Y,No,11,3,4,80,0,9.0,3,3,9.0,7.0,0.0,7
32,No,Travel_Rarely,1018,Research & Development,3,2,Life Sciences,3,Female,39,3,3,Research Director,4,Single,14.5,19373,3,Y,No,15,3,4,80,0,10.0,6,3,7.0,7.0,7.0,7
47,No,Travel_Rarely,703,Sales,14,4,Marketing,4,Male,42,3,2,Sales Executive,1,Single,14.5,11825,2,Y,No,12,3,4,80,0,14.5,2,3,7.0,7.0,1.0,7
40,No,Travel_Frequently,580,Sales,5,4,Life Sciences,4,Male,48,2,3,Sales Executive,1,Married,14.5,23772,5,Y,Yes,21,4,3,80,1,14.5,2,3,14.5,13.0,1.0,12
53,No,Travel_Rarely,970,Research & Development,7,3,Life Sciences,3,Male,59,4,4,Research Director,3,Married,14.5,13514,3,Y,No,19,3,3,80,0,14.5,3,3,5.0,1.0,1.0,3
41,No,Travel_Rarely,427,Human Resources,10,4,Human Resources,2,Male,73,2,5,Manager,4,Divorced,14.5,8861,3,Y,No,15,3,2,80,3,14.5,2,2,14.5,6.0,12.0,6
60,No,Travel_Rarely,1179,Sales,16,4,Marketing,1,Male,84,3,2,Sales Executive,1,Single,14.5,11924,8,Y,No,14,3,4,80,0,10.0,1,3,2.0,2.0,2.0,2
27,No,Travel_Frequently,294,Research & Development,10,2,Life Sciences,4,Male,32,3,3,Manufacturing Director,1,Divorced,14.5,4809,1,Y,No,21,4,3,80,2,9.0,4,2,9.0,7.0,1.0,7
41,No,Travel_Rarely,314,Human Resources,1,3,Human Resources,4,Male,59,2,5,Manager,3,Married,14.5,19562,1,Y,No,12,3,2,80,1,14.5,3,3,14.5,7.0,2.0,10
50,No,Travel_Rarely,316,Sales,8,4,Marketing,4,Male,54,3,1,Sales Representative,2,Married,14.5,9983,7,Y,No,15,3,4,80,1,4.0,2,3,2.0,2.0,2.0,2
28,Yes,Travel_Rarely,654,Research & Development,1,2,Life Sciences,1,Female,67,1,1,Research Scientist,2,Single,14.5,3872,7,Y,Yes,13,3,4,80,0,10.0,4,3,7.0,7.0,3.0,7
36,No,Non-Travel,427,Research & Development,8,3,Life Sciences,1,Female,63,4,3,Research Director,1,Married,14.5,20335,9,Y,No,14,3,1,80,1,10.0,2,3,8.0,7.0,0.0,5
38,No,Travel_Rarely,168,Research & Development,1,3,Life Sciences,3,Female,81,3,3,Manufacturing Director,3,Single,14.5,15397,4,Y,Yes,14,3,4,80,0,10.0,4,4,1.0,0.0,0.0,0
44,No,Non-Travel,381,Research & Development,24,3,Medical,1,Male,49,1,1,Laboratory Technician,3,Single,14.5,2104,2,Y,No,14,3,3,80,0,9.0,5,3,5.0,2.0,1.0,4
47,No,Travel_Frequently,217,Sales,3,3,Medical,4,Female,49,3,4,Sales Executive,3,Divorced,14.5,10225,9,Y,Yes,12,3,4,80,2,14.5,2,2,14.5,2.0,11.0,13
30,No,Travel_Rarely,501,Sales,27,5,Marketing,3,Male,99,3,2,Sales Executive,4,Divorced,14.5,25275,7,Y,No,23,4,4,80,1,10.0,2,2,8.0,7.0,7.0,7
29,No,Travel_Rarely,1396,Sales,10,3,Life Sciences,3,Male,99,3,1,Sales Representative,3,Single,14.5,2755,1,Y,No,11,3,3,80,0,1.0,6,3,1.0,0.0,0.0,0
42,Yes,Travel_Frequently,933,Research & Development,19,3,Medical,3,Male,57,4,1,Research Scientist,3,Divorced,14.5,20366,6,Y,Yes,12,3,4,80,0,7.0,2,3,2.0,2.0,2.0,2
43,No,Travel_Frequently,775,Sales,15,3,Life Sciences,4,Male,47,2,2,Sales Executive,4,Married,14.5,23683,3,Y,No,18,3,3,80,1,7.0,5,3,2.0,2.0,2.0,2
34,No,Travel_Rarely,970,Research & Development,8,2,Medical,2,Female,96,3,2,Healthcare Representative,3,Single,14.5,7360,3,Y,No,11,3,4,80,0,10.0,2,3,5.0,1.0,4.0,3
23,No,Travel_Rarely,650,Research & Development,9,1,Medical,2,Male,37,3,1,Laboratory Technician,1,Married,14.5,4344,1,Y,No,14,3,4,80,1,5.0,2,4,4.0,3.0,0.0,2
39,No,Travel_Rarely,141,Human Resources,3,3,Human Resources,3,Female,44,4,2,Human Resources,2,Married,14.5,18767,9,Y,No,15,3,3,80,1,12.0,3,1,8.0,3.0,3.0,6
56,No,Travel_Rarely,832,Research & Development,9,3,Medical,3,Male,81,3,4,Healthcare Representative,4,Married,14.5,20420,7,Y,No,11,3,3,80,0,14.5,1,2,10.0,7.0,1.0,1
40,No,Travel_Rarely,804,Research & Development,2,1,Medical,4,Female,86,2,1,Research Scientist,4,Single,14.5,22929,0,Y,Yes,20,4,4,80,0,5.0,2,2,4.0,2.0,2.0,3
27,No,Travel_Rarely,975,Research & Development,7,3,Medical,4,Female,55,2,2,Healthcare Representative,1,Single,14.5,23398,8,Y,No,19,3,1,80,0,9.0,2,1,7.0,6.0,0.0,7
29,No,Travel_Rarely,1090,Sales,10,3,Marketing,4,Male,83,3,1,Sales Representative,2,Divorced,14.5,17967,1,Y,No,14,3,4,80,2,2.0,2,3,2.0,2.0,2.0,2
53,No,Travel_Rarely,346,Research & Development,6,3,Life Sciences,4,Male,86,3,2,Laboratory Technician,4,Single,14.5,10919,2,Y,No,17,3,4,80,0,14.5,4,3,2.0,2.0,2.0,2
35,No,Non-Travel,1225,Research & Development,2,4,Life Sciences,4,Female,61,3,2,Healthcare Representative,1,Divorced,14.5,4761,2,Y,No,11,3,1,80,1,14.5,2,4,1.0,0.0,0.0,0
32,No,Travel_Frequently,430,Research & Development,24,4,Life Sciences,1,Male,80,3,2,Laboratory Technician,4,Married,14.5,21146,1,Y,No,15,3,4,80,2,10.0,2,3,10.0,8.0,4.0,7
38,No,Travel_Rarely,268,Research & Development,2,5,Medical,4,Male,92,3,1,Research Scientist,3,Married,14.5,20471,6,Y,Yes,13,3,2,80,1,6.0,0,1,1.0,0.0,0.0,1
34,No,Travel_Rarely,167,Research & Development,8,5,Life Sciences,2,Female,32,3,2,Manufacturing Director,1,Divorced,14.5,4187,3,Y,No,14,3,3,80,1,7.0,3,3,0.0,0.0,0.0,0
52,No,Travel_Rarely,621,Sales,3,4,Marketing,3,Male,31,2,4,Manager,1,Married,14.5,10084,1,Y,No,11,3,1,80,0,14.5,3,4,14.5,6.0,1.0,16
33,Yes,Travel_Rarely,527,Research & Development,1,4,Other,4,Male,63,3,1,Research Scientist,4,Single,14.5,5207,1,Y,Yes,13,3,3,80,0,10.0,2,2,10.0,9.0,7.0,8
25,No,Travel_Rarely,883,Sales,26,1,Medical,3,Female,32,3,2,Sales Executive,4,Single,14.5,22807,1,Y,No,23,4,2,80,0,6.0,5,2,6.0,5.0,1.0,4
45,No,Travel_Rarely,954,Sales,2,2,Technical Degree,2,Male,46,1,2,Sales Representative,3,Single,14.5,12388,0,Y,No,13,3,1,80,0,9.0,3,3,8.0,7.0,3.0,1
23,No,Travel_Rarely,310,Research & Development,10,1,Medical,1,Male,79,4,1,Research Scientist,3,Single,14.5,19630,1,Y,No,18,3,4,80,0,2.0,3,3,2.0,2.0,0.0,2
47,Yes,Travel_Frequently,719,Sales,27,2,Life Sciences,2,Female,77,4,2,Sales Executive,3,Single,14.5,10339,4,Y,Yes,12,3,4,80,0,8.0,2,3,5.0,4.0,1.0,3
34,No,Travel_Rarely,304,Sales,2,3,Other,4,Male,60,3,2,Sales Executive,4,Single,14.5,18686,1,Y,No,22,4,3,80,0,6.0,5,3,6.0,5.0,1.0,4
55,Yes,Travel_Rarely,725,Research & Development,2,3,Medical,4,Male,78,3,5,Manager,1,Married,14.5,21199,5,Y,Yes,13,3,4,80,1,14.5,2,3,5.0,2.0,1.0,4
36,No,Non-Travel,1434,Sales,8,4,Life Sciences,1,Male,76,2,3,Sales Executive,1,Single,14.5,14229,1,Y,No,15,3,2,80,0,10.0,1,3,10.0,7.0,0.0,9
52,No,Non-Travel,715,Research & Development,19,4,Medical,4,Male,41,3,1,Research Scientist,4,Married,14.5,26589,0,Y,No,18,3,1,80,1,5.0,3,3,4.0,3.0,1.0,2
26,No,Travel_Frequently,575,Research & Development,1,2,Life Sciences,1,Female,71,1,1,Laboratory Technician,4,Divorced,14.5,5288,3,Y,No,14,3,1,80,1,5.0,2,3,2.0,2.0,2.0,0
